,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
9,18,Lauren Mckenna,LAUREN MCKENNA,3,3,1,1,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
10,20,Susan Gilbert,SUSAN GILBERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
11,23,Laura Gerencser,LAURA GERENCSER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
12,26,Laura Hickman,LAURA HICKMAN,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
13,29,Meghan Rutledge,MEGHAN RUTLEDGE,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
14,89,Shiru Liu,SHIRU LIU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
0,4,Janelle Siwa,JANELLE SIWA,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
1,7,Victoria Lam,VICTORIA LAM,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
2,8,Camille Chanoine,CAMILLE CHANOINE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
3,10,Joanna Lo,JOANNA LO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
4,15,Naomi Morcilla,NAOMI MORCILLA,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
5,16,Judith Yeo,JUDITH YEO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
6,19,Amy Luo,AMY LUO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
7,20,Serena Tam,SERENA TAM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
8,21,Ellen Au-Yeung,ELLEN AU-YEUNG,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
9,22,Leah Mulholland,LEAH MULHOLLAND,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
10,25,Esther Au,ESTHER AU,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
11,27,Terynn Chan,TERYNN CHAN,3,3,2,2,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
12,30,Svenja Kemmer,SVENJA KEMMER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
13,31,Jessica Chung,JESSICA CHUNG,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
14,32,Naomi Johnson,NAOMI JOHNSON,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
15,33,Kailin Chang,KAILIN CHANG,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
16,34,Zoe Suche,ZOE SUCHE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
17,36,Emma Madden-Krasnick,EMMA MADDEN-KRASNICK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
18,44,Erin Bussin,ERIN BUSSIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
19,47,Victoria Mccann,VICTORIA MCCANN,1,1,4,4,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
20,48,Lisa Wong,LISA WONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
21,66,Evelyn Chan,EVELYN CHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
22,88,Megan Leong,MEGAN LEONG,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
23,91,Mira Donaldson,MIRA DONALDSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,British Columbia,10,15,8
0,1,Jacqueline Matonis,JACQUELINE MATONIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
1,2,Catelen Ramsey,CATELEN RAMSEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
2,3,Alaine Wetli,ALAINE WETLI,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
3,5,Stephanie Miller,STEPHANIE MILLER,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
4,10,Kelly Ross,KELLY ROSS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
5,11,Sadie Jezierski,SADIE JEZIERSKI,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
6,12,Katie Backus,KATIE BACKUS,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
7,14,Emily Steedman,EMILY STEEDMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
8,16,Corinn Pruitt,CORINN PRUITT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
9,17,Caitlin Duffner,CAITLIN DUFFNER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
10,18,Mickellea Tennis,MICKELLEA TENNIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
11,19,Jenna Galletta,JENNA GALLETTA,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
12,20,Erika Hayasaka,ERIKA HAYASAKA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
13,22,Mary Turner,MARY TURNER,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
14,35,Alora Reiff,ALORA REIFF,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
15,37,Sarah Bushman,SARAH BUSHMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
16,42,Rachael Beeman,RACHAEL BEEMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
17,44,Malika Smoot,MALIKA SMOOT,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
18,57,Kelly Rusin,KELLY RUSIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
19,95,Kristen Behrens,KRISTEN BEHRENS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BJIQTERBEGZ4IPT%2fzQyvFDVGtq72RaAm74iV%2b%2bSR39M%3d,Ohio State,14,8,15
0,4,Nina Finley,NINA FINLEY,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
1,5,Sarah Finger,SARAH FINGER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
2,6,Jessica Shatkin,JESSICA SHATKIN,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
3,7,Arianne Lozano,ARIANNE LOZANO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
4,9,Brenna Bailey,BRENNA BAILEY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
5,10,Julia Bladin,JULIA BLADIN,1,1,6,6,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
6,11,Marlena Sloss,MARLENA SLOSS,4,4,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
7,15,Alex Hardesty,ALEX HARDESTY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
8,16,Julia Gesensway,JULIA GESENSWAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
9,17,Kaitie Dong,KAITIE DONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
10,19,Carly Busch,CARLY BUSCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
11,20,Annie Want,ANNIE WANT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
12,21,Sarah Adams,SARAH ADAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
13,22,Melanie Jochheim-Atkins,MELANIE JOCHHEIM-ATKINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
14,24,Mia Letterie,MIA LETTERIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
15,25,Caitlin Scott,CAITLIN SCOTT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
16,28,Claire Revere,CLAIRE REVERE,5,5,2,2,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
17,30,Lindsey Scott,LINDSEY SCOTT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
18,32,Alissa Soo,ALISSA SOO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
19,33,Margo Heffron,MARGO HEFFRON,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
20,39,Jessica Kostelnik,JESSICA KOSTELNIK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
21,47,Laura Rea,LAURA REA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Whitman,9,15,9
0,0,Lisa Fitton,LISA FITTON,1,1,4,4,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
1,3,Dana Schwarz,DANA SCHWARZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
2,4,Zoe Stapleton,ZOE STAPLETON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
3,5,Katie Dooley,KATIE DOOLEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
4,9,Julia Gregory,JULIA GREGORY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
5,11,Danielle Cram,DANIELLE CRAM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
6,12,Larissa Ferreira,LARISSA FERREIRA,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
7,17,Carolina Gonzalez-Llanos,CAROLINA GONZALEZ-LLANOS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
8,32,Connie Barroso,CONNIE BARROSO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
9,33,Kristin Lloyd,KRISTIN LLOYD,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
10,38,Rebecca Williams,REBECCA WILLIAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
11,42,Alleigh Grover,ALLEIGH GROVER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
12,44,Gabby Sehres,GABBY SEHRES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
13,46,Sarah Kibler,SARAH KIBLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
14,50,Gentry Maddox,GENTRY MADDOX,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
15,52,Skylar Taggart,SKYLAR TAGGART,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
16,66,Hayley Plants,HAYLEY PLANTS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
17,76,Lauren Brunner,LAUREN BRUNNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
18,81,Kari Tomarelli,KARI TOMARELLI,4,4,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
19,85,Rachael Thompson,RACHAEL THOMPSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=6%2b7kTvmX1rh0dLPtqGuXPHhuOsU5Rntl14nuDOfpBxQ%3d,Florida State,12,9,15
0,3,Patricia Massel,PATRICIA MASSEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
1,5,Olivia Chow,OLIVIA CHOW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
2,6,Kimberly Hansen,KIMBERLY HANSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
3,7,Naomi Redmond,NAOMI REDMOND,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
4,8,Kate Scarth,KATE SCARTH,6,6,3,3,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
5,11,Daisy Petrucci,DAISY PETRUCCI,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
6,13,Corinne Dunwoody,CORINNE DUNWOODY,0,0,5,5,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
7,15,Haijia Zuo,HAIJIA ZUO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
8,18,Alix Shuparski,ALIX SHUPARSKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
9,20,Katrina MacLean,KATRINA MACLEAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
10,21,Alexandra Omand,ALEXANDRA OMAND,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
11,22,Tasha Cameron,TASHA CAMERON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
12,25,Katie Simons-Lane,KATIE SIMONS-LANE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
13,26,Paige Quinn,PAIGE QUINN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
14,27,Natasha Wong,NATASHA WONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
15,35,Sarah von der Weid,SARAH VON DER WEID,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
16,81,Lillian Pham,LILLIAN PHAM,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
17,96,Audrey Piper Arroliga,AUDREY PIPER ARROLIGA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Victoria,17,10,15
0,3,Amy Leder,AMY LEDER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
1,4,Nhi Nguyen,NHI NGUYEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
2,5,Leilani Nelson,LEILANI NELSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
3,8,Jean Russell,JEAN RUSSELL,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
4,9,Kirstin Johnson,KIRSTIN JOHNSON,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
5,11,Megan Henderson,MEGAN HENDERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
6,13,Jessica Chesnut,JESSICA CHESNUT,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
7,15,Dorothe Franklin,DOROTHE FRANKLIN,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
8,16,Megan Cousins,MEGAN COUSINS,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
9,17,Melinda Alvey,MELINDA ALVEY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
10,19,Emma Carr,EMMA CARR,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=m0Wv%2fgybmj89xPnt9NfIKrv5DwhMSD5FdmA1jreS9wU%3d,Colorado,4,15,10
