,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
14,28,Emily Yuen,EMILY YUEN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
15,31,Jessica Chung,JESSICA CHUNG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
16,32,Katherine McGuire,KATHERINE MCGUIRE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
17,36,Emma Madden-Krasnick,EMMA MADDEN-KRASNICK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
18,37,Paige Muir,PAIGE MUIR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
19,44,Janelle Siwa,JANELLE SIWA,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
20,47,Victoria Mccann,VICTORIA MCCANN,5,5,3,3,1,3,3,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
21,55,Beverly Yim,BEVERLY YIM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
22,75,Mavis Huang,MAVIS HUANG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
23,96,Aleisha Mohr,ALEISHA MOHR,0,0,0,0,2,2,2,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,British Columbia,2,15,9
0,0,Vaughan Skinker,VAUGHAN SKINKER,1,1,2,2,0,3,3,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
1,1,Victoria Smith,VICTORIA SMITH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
2,2,Megan MacGillivray,MEGAN MACGILLIVRAY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
3,5,Caroline Nofzinger,CAROLINE NOFZINGER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
4,7,Katie Schreiber,KATIE SCHREIBER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
5,8,Linda Morse,LINDA MORSE,3,3,0,0,1,2,2,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
6,9,Katherine Greener,KATHERINE GREENER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
7,10,Sara Pike,SARA PIKE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
8,11,Hannah Blizzard,HANNAH BLIZZARD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
9,12,Sarah Russek,SARAH RUSSEK,2,2,0,0,0,3,3,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
10,14,Haley Grajewski,HALEY GRAJEWSKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
11,18,Gabrielle Doran,GABRIELLE DORAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
12,19,Abigail Bomberger,ABIGAIL BOMBERGER,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
13,20,Lakshmi Ilango,LAKSHMI ILANGO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
14,21,Sofie Patzak,SOFIE PATZAK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
15,22,Caterina Pagano,CATERINA PAGANO,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
16,23,Katie Cleveland,KATIE CLEVELAND,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
17,27,Goda Tarcijonas,GODA TARCIJONAS,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
18,36,Carolyn Normile,CAROLYN NORMILE,0,0,5,5,2,7,7,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
19,37,Linn Bjanes,LINN BJANES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
20,72,Jacqueline Lombard,JACQUELINE LOMBARD,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=OM%2fnMXm3DR6cV%2fm9zaSIbC09bzdsFkh3fIskovS6%2bwE%3d,Pittsburgh,11,9,15
0,1,Jane Elizabeth Gunnar,JANE ELIZABETH GUNNAR,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
1,2,Emily Beck,EMILY BECK,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
2,3,Catherine Paulson,CATHERINE PAULSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
3,4,Kristen Pojunis,KRISTEN POJUNIS,5,5,2,2,0,2,2,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
4,5,Lauren Kean,LAUREN KEAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
5,7,Grace Hubrig,GRACE HUBRIG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
6,8,Tiana Rangchi,TIANA RANGCHI,1,1,2,2,1,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
7,9,Bonnie Brown,BONNIE BROWN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
8,11,Sylvia Liang,SYLVIA LIANG,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
9,15,Claire Simpson,CLAIRE SIMPSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
10,16,Alyssa Worsham,ALYSSA WORSHAM,0,0,0,0,2,1,1,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
11,17,Kristin Monson,KRISTIN MONSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
12,18,Camille Wilson,CAMILLE WILSON,1,1,1,1,2,1,1,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
13,19,Melissa Kan,MELISSA KAN,1,1,2,2,2,4,4,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
14,21,Audree Hsu,AUDREE HSU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
15,22,Caroline McKee,CAROLINE MCKEE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
16,23,Breanna Dirkse,BREANNA DIRKSE,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
17,25,Han Chen,HAN CHEN,2,2,5,5,1,3,3,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
18,27,Vivian Liu,VIVIAN LIU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
19,31,Kathleen Lo,KATHLEEN LO,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
20,99,Maria Kazantsev,MARIA KAZANTSEV,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,UCLA,7,13,11
0,1,Sophia Siu,SOPHIA SIU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
1,2,Sarah Heyborne,SARAH HEYBORNE,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
2,3,Carolyn Susman,CAROLYN SUSMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
3,4,Madeline Parish,MADELINE PARISH,2,2,0,0,0,2,2,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
4,6,Piper Curtis,PIPER CURTIS,1,1,0,0,4,3,3,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
5,7,Lillian Huang,LILLIAN HUANG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
6,8,Angela Zhu,ANGELA ZHU,1,1,5,5,3,12,12,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
7,9,Kristie Kelly,KRISTIE KELLY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
8,12,Erica Ng,ERICA NG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
9,14,Lily Eisner,LILY EISNER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
10,16,Ella Dzenitis,ELLA DZENITIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
11,17,Magdalene Pizzo,MAGDALENE PIZZO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
12,21,Jaclyn Verzuh,JACLYN VERZUH,2,2,3,3,1,5,5,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
13,22,Caitlyn Lee,CAITLYN LEE,1,1,0,0,2,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
14,33,Sarah Colon,SARAH COLON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
15,42,Jaquille Jones,JAQUILLE JONES,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
16,55,Julianna Werffeli,JULIANNA WERFFELI,0,0,3,3,4,1,1,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
17,81,Mae Hardebeck,MAE HARDEBECK,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
18,99,Moyosore Okeremi,MOYOSORE OKEREMI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d,Dartmouth,18,11,13
0,0,Eryndae Thorvaldsen,ERYNDAE THORVALDSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
1,2,Jendy Edgerton,JENDY EDGERTON,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
2,3,Alea Clymer,ALEA CLYMER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
3,5,Tiffany Phan,TIFFANY PHAN,0,0,4,4,2,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
4,6,Jessie Thoreson,JESSIE THORESON,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
5,7,Kaitlin Webster,KAITLIN WEBSTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
6,8,Ariel Edwards,ARIEL EDWARDS,1,1,1,1,1,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
7,9,Rossella Bernocco,ROSSELLA BERNOCCO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
8,11,Aileen Isla,AILEEN ISLA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
9,12,Brittany Vallene,BRITTANY VALLENE,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
10,13,Alana Hall,ALANA HALL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
11,14,Annie Paden,ANNIE PADEN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
12,15,Macy Schelbert,MACY SCHELBERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
13,16,Samiya Ismail,SAMIYA ISMAIL,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
14,17,Madeline Gilbert,MADELINE GILBERT,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
15,18,Kylie Miyata,KYLIE MIYATA,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
16,21,Michelle Hanneman,MICHELLE HANNEMAN,1,1,2,2,0,2,2,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
17,23,Lena Gibbs,LENA GIBBS,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
18,24,Allie Sanchez,ALLIE SANCHEZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
19,28,Colleen Horntvedt,COLLEEN HORNTVEDT,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
20,37,Amina Lee,AMINA LEE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
21,44,Abbie Abramovich,ABBIE ABRAMOVICH,3,3,1,1,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
22,71,Kelsea Kilbride,KELSEA KILBRIDE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
23,81,Tian Qing Yen,TIAN QING YEN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Chaos (Independent),14,9,15
0,1,Sophia Siu,SOPHIA SIU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
1,2,Sarah Heyborne,SARAH HEYBORNE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
2,3,Carolyn Susman,CAROLYN SUSMAN,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
3,4,Madeline Parish,MADELINE PARISH,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
4,6,Piper Curtis,PIPER CURTIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
5,7,Lillian Huang,LILLIAN HUANG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
6,8,Angela Zhu,ANGELA ZHU,3,3,4,4,2,6,6,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
7,9,Kristie Kelly,KRISTIE KELLY,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
8,12,Erica Ng,ERICA NG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
9,14,Lily Eisner,LILY EISNER,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
10,16,Ella Dzenitis,ELLA DZENITIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
11,17,Magdalene Pizzo,MAGDALENE PIZZO,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
12,21,Jaclyn Verzuh,JACLYN VERZUH,2,2,5,5,3,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
13,22,Caitlyn Lee,CAITLYN LEE,0,0,1,1,1,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
14,33,Sarah Colon,SARAH COLON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
15,42,Jaquille Jones,JAQUILLE JONES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
16,55,Julianna Werffeli,JULIANNA WERFFELI,2,2,3,3,2,1,1,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
17,81,Mae Hardebeck,MAE HARDEBECK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
18,99,Moyosore Okeremi,MOYOSORE OKEREMI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d,Dartmouth,18,15,9
0,1,Jane Elizabeth Gunnar,JANE ELIZABETH GUNNAR,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=L2DRuzTgo%2bMolm2QM0Czom6zTZ0ZMCYRjhRgCIkFu2M%3d,UCLA,7,12,7
1,2,Emily Beck,EMILY BECK,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=L2DRuzTgo%2bMolm2QM0Czom6zTZ0ZMCYRjhRgCIkFu2M%3d,UCLA,7,12,7
2,3,Catherine Paulson,CATHERINE PAULSON,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=L2DRuzTgo%2bMolm2QM0Czom6zTZ0ZMCYRjhRgCIkFu2M%3d,UCLA,7,12,7
3,4,Kristen Pojunis,KRISTEN POJUNIS,2,2,1,1,1,4,4,/teams/events/match_report/?EventGameId=L2DRuzTgo%2bMolm2QM0Czom6zTZ0ZMCYRjhRgCIkFu2M%3d,UCLA,7,12,7
4,5,Lauren Kean,LAUREN KEAN,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=L2DRuzTgo%2bMolm2QM0Czom6zTZ0ZMCYRjhRgCIkFu2M%3d,UCLA,7,12,7
