,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
22,79,Michael Ing,MICHAEL ING,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
23,88,Jack Slevin,JACK SLEVIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
0,1,Timothy Robison,TIMOTHY ROBISON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
1,3,Michael Wilson,MICHAEL WILSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
2,4,Nick Ochoa,NICK OCHOA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
3,7,Benjamin Lewis,BENJAMIN LEWIS,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
4,12,Connor Ughetta,CONNOR UGHETTA,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
5,13,Dalton Smith,DALTON SMITH,2,2,3,3,2,5,5,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
6,14,Carter Hollo,CARTER HOLLO,1,1,3,3,0,1,1,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
7,16,David Smith,DAVID SMITH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
8,17,Todd Schrader,TODD SCHRADER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
9,18,Casey Aldridge,CASEY ALDRIDGE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
10,20,Nicolas Ceaser,NICOLAS CEASER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
11,22,Zach Marbach,ZACH MARBACH,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
12,23,Travis Winter,TRAVIS WINTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
13,24,Brendan Adams,BRENDAN ADAMS,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
14,27,Colin Smith,COLIN SMITH,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
15,42,Ryan Jones,RYAN JONES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
16,80,Connor Cole,CONNOR COLE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
17,81,Luke Hebert,LUKE HEBERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Texas A&M,12,9,15
0,3,Ben Sadok,BEN SADOK,2,2,4,4,0,2,2,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
1,4,Ciaran Shaughnessy,CIARAN SHAUGHNESSY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
2,7,Gabriel Schmitt,GABRIEL SCHMITT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
3,9,Sam Carr,SAM CARR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
4,10,Jared Madore,JARED MADORE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
5,11,Conor Kline,CONOR KLINE,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
6,12,Ben Tseytlin,BEN TSEYTLIN,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
7,15,Tannor Johnson,TANNOR JOHNSON,2,2,2,2,0,3,3,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
8,16,Giancarlo Cincotta,GIANCARLO CINCOTTA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
9,18,Brett Gramann,BRETT GRAMANN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
10,21,Patrick Barron,PATRICK BARRON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
11,28,Aaron Raskin,AARON RASKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
12,32,Jonathon (Jack) Staples,JONATHON (JACK) STAPLES,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
13,33,Will Thornton,WILL THORNTON,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
14,34,Jeffrey Dreyfus,JEFFREY DREYFUS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
15,36,Giovanni Flamini,GIOVANNI FLAMINI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
16,38,Matt Caswell,MATT CASWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
17,47,Alec Zabrecky,ALEC ZABRECKY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
18,76,SOLOMON Maerowitz-McMahan,SOLOMON MAEROWITZ-MCMAHAN,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
19,80,Chris Bartoli,CHRIS BARTOLI,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
20,84,Colin Hannahan,COLIN HANNAHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
21,87,Jeffrey Babbitt,JEFFREY BABBITT,3,3,1,1,1,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
22,89,Eugene L'Heureux,EUGENE L'HEUREUX,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Massachusetts,1,10,14
0,0,Josh Kautz,JOSH KAUTZ,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
1,1,Ryan Osgar,RYAN OSGAR,2,2,6,6,0,3,3,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
2,2,Alexander Jirele,ALEXANDER JIRELE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
3,3,Connor Anderson,CONNOR ANDERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
4,4,Ben Jagt,BEN JAGT,3,3,1,1,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
5,7,Zach Trosvig,ZACH TROSVIG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
6,8,Cole Wallin,COLE WALLIN,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
7,9,Tom Duret,TOM DURET,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
8,10,Tony Poletto,TONY POLETTO,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
9,11,Sam Kaminsky,SAM KAMINSKY,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
10,18,James Nguyen,JAMES NGUYEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
11,20,Blake Trantina,BLAKE TRANTINA,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
12,21,Joshua Pratt,JOSHUA PRATT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
13,22,Adam Meckstroth,ADAM MECKSTROTH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
14,23,Saurav Dubey,SAURAV DUBEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
15,24,Isaac Ruff,ISAAC RUFF,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
16,36,Donald Wood,DONALD WOOD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
17,40,Neil Petersen,NEIL PETERSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
18,41,Sam Bumsted,SAM BUMSTED,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
19,42,Thomas Bakko,THOMAS BAKKO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
20,47,Dan Wylie,DAN WYLIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
21,48,Wyatt Mekler,WYATT MEKLER,1,1,3,3,0,1,1,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
22,77,Soham Shah,SOHAM SHAH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
23,93,Justin Hill,JUSTIN HILL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
24,99,Tristan Van De Moortele,TRISTAN VAN DE MOORTELE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=CwmhCZFCuVAOog95R8h3biGnUFrngI%2fU2Qsx8vaZxrs%3d,Minnesota,4,14,10
0,1,Manuel Eckert,MANUEL ECKERT,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
1,2,Tian Chuan Yen,TIAN CHUAN YEN,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
2,3,Khalif El-Salaam,KHALIF EL-SALAAM,2,2,1,1,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
3,4,John Bjorge,JOHN BJORGE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
4,6,Curtis Rusch,CURTIS RUSCH,1,1,1,1,1,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
5,7,Eli Savelle,ELI SAVELLE,2,2,0,0,0,3,3,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
6,8,James Gendreau,JAMES GENDREAU,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
7,9,Maximilian Landa,MAXIMILIAN LANDA,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
8,10,Dongyang Chen,DONGYANG CHEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
9,11,Jonathan Shuster,JONATHAN SHUSTER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
10,12,Tomas Delgado,TOMAS DELGADO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
11,13,Jason Peacher-Ton,JASON PEACHER-TON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
12,14,Steven Benaloh,STEVEN BENALOH,0,0,4,4,0,2,2,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
13,16,Cooper Schumacher,COOPER SCHUMACHER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
14,19,Oliver Marczynski,OLIVER MARCZYNSKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
15,21,Oliver Speltz,OLIVER SPELTZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
16,23,Xiao Dong Liu,XIAO DONG LIU,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
17,37,Brian Huynh,BRIAN HUYNH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
18,50,Samuel Scherer,SAMUEL SCHERER,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
19,51,Christopher Lu,CHRISTOPHER LU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
20,87,Joseph Kornowske,JOSEPH KORNOWSKE,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
21,88,Alan Lin,ALAN LIN,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Washington,13,9,15
0,0,Michael Lien,MICHAEL LIEN,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
1,1,Braden Ohlsen,BRADEN OHLSEN,2,2,3,3,2,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
2,2,Caleb Felicetti,CALEB FELICETTI,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
3,3,Matt Lansing,MATT LANSING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
4,4,Eric Amerling,ERIC AMERLING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
5,5,Ivan Martins,IVAN MARTINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
6,6,Brenden Fischer-Femal,BRENDEN FISCHER-FEMAL,2,2,3,3,1,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
7,7,Bryson Allison,BRYSON ALLISON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
8,9,Robert King,ROBERT KING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
9,10,Mike Giere,MIKE GIERE,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
10,11,Hunter Levis,HUNTER LEVIS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
11,12,Andrew Feller,ANDREW FELLER,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
12,15,Trey Taylor,TREY TAYLOR,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
13,17,Jeffrey Letsinger,JEFFREY LETSINGER,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
14,20,Anderson Fackler,ANDERSON FACKLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
15,21,Michael Affleck,MICHAEL AFFLECK,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
16,25,Alex Baker,ALEX BAKER,4,4,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
17,27,Simon Greenhalgh,SIMON GREENHALGH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
18,27,Harrison Sucher,HARRISON SUCHER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
19,50,Alexander Knock,ALEXANDER KNOCK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
20,66,Joshua Zdrodowski,JOSHUA ZDRODOWSKI,2,2,4,4,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
21,71,Greg Krumel,GREG KRUMEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
22,75,Jeffrey Santry,JEFFREY SANTRY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
23,77,Connor Hess,CONNOR HESS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
24,84,Scott Sivola,SCOTT SIVOLA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
25,88,Kevin Bryant,KEVIN BRYANT,2,2,1,1,1,2,2,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
26,99,Sriram Aananthakrishnan,SRIRAM AANANTHAKRISHNAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=lj1M0X5tuAXub8XfKi%2fRy7cck1cLBotdScmXcuEaeV8%3d,Utah,20,15,9
0,0,Dmitriy Estrin,DMITRIY ESTRIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=E7jbvmwHE8JXrJC%2f9yGdQJLXI%2bImOvVo2LYh2anpJEI%3d,Case Western Reserve,18,14,16
1,3,Joseph Marmerstein,JOSEPH MARMERSTEIN,0,0,5,5,1,2,2,/teams/events/match_report/?EventGameId=E7jbvmwHE8JXrJC%2f9yGdQJLXI%2bImOvVo2LYh2anpJEI%3d,Case Western Reserve,18,14,16
2,7,Jordan Liff,JORDAN LIFF,1,1,0,0,2,2,2,/teams/events/match_report/?EventGameId=E7jbvmwHE8JXrJC%2f9yGdQJLXI%2bImOvVo2LYh2anpJEI%3d,Case Western Reserve,18,14,16
3,8,Kunal Rath,KUNAL RATH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=E7jbvmwHE8JXrJC%2f9yGdQJLXI%2bImOvVo2LYh2anpJEI%3d,Case Western Reserve,18,14,16
4,12,William Baskin,WILLIAM BASKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=E7jbvmwHE8JXrJC%2f9yGdQJLXI%2bImOvVo2LYh2anpJEI%3d,Case Western Reserve,18,14,16
